

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2017,-4.539756956670406,0.12345386090818057,-3.7533632856123456,-3.7533584220065777,1.395714860147246,2.8242389374816796,-0.19631142608265376,1.0266168682117236,-0.23615983494644505,1.5371741512251282,0.7568883778561923,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-4.216205482360436,2.2704626348888115,-3.7533632856123456,-3.7533584220065777,1.5371171249738822,2.8242389374816796,0.6237033319138264,1.0293833073255072,-0.167674649161476,1.7595690106241544,0.7568883778561923,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-3.80213198238541,5.018099423449655,-3.7533632856123456,-3.7533584220065777,1.6318878214872032,2.6491980708065768,-1.342085471502393,2.2752097093924686,1.1253354559202569,2.8082011756337133,0.7568883778561923,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-4.107920033098439,2.988976348264694,-3.7533632856123456,-3.7533584220065777,1.4818627709450263,2.6491980708065768,-0.9601607896958132,2.365866862425548,1.1511086101525403,2.643253492368446,0.7568883778561923,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-2.9596218495752042,1.8709203694445118,3.1814847554396266,3.181479521082274,1.1649668302177283,2.2673419651384736,1.6683796674435887,5.598303985767078,5.091981575612884,5.0982462110958915,0.6003433613728969,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-3.2198726733622403,0.1439663011527305,3.1814847554396266,3.181479521082274,1.2097367904891454,2.3354681323407593,1.6009811941836039,8.62520012300253,7.975996962783676,7.233340815987688,0.6003433613728969,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-3.230664072255181,0.07234498768755081,3.1814847554396266,3.181479521082274,1.2635406891724732,2.4551130766626748,2.522093662070061,3.5630270687713015,3.0620600900157653,3.7545868054818468,0.6003433613728969,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-3.283573358089502,-0.2787593511536966,3.1814847554396266,3.181479521082274,1.3026116162358707,2.4551130766626748,1.140424960240375,2.466702894355545,1.987555265153676,3.027314616730302,0.6003433613728969,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-3.2633049584035554,-0.14421815762548898,3.1814847554396266,3.181479521082274,1.329679168746906,2.2673419651384736,1.0280941714737344,5.180970949167377,4.625286430723003,4.963119124006808,0.6003433613728969,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-3.191403572487572,0.33285076669840924,3.1814847554396266,3.181479521082274,1.199515077621054,2.2673419651384736,0.17438017684726193,2.2294204755961124,1.7760634603774783,2.74862635218463,0.6003433613728969,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,0.23193294431842282,-0.07678497188425033,1.8038530849596957,1.8038522304376667,0.34304974835732077,0.7009980640275838,-0.7130330544092028,-0.1894809688890225,0.011831596261633293,0.42822278311963907,-0.8607434591378591,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,0.25042881149424057,-0.19952432296332892,1.8038530849596957,1.8038522304376667,0.364511919107843,0.7262137413248363,-0.3311083726026231,-0.07539088374432024,0.1262928278316425,0.5370447300465605,-0.8607434591378591,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,0.23902497928372168,-0.12385171564612123,1.8038530849596957,1.8038522304376667,0.4026109268806541,0.7961190684177051,-0.7467322910391951,-0.17729047002240952,0.025101887917019537,0.5106630909906125,-0.8607434591378591,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,0.2410337224668825,-0.13717895555420023,1.8038530849596957,1.8038522304376667,0.4257588236862939,0.7961190684177051,-0.62316842339589,-0.14678812060697752,0.05510639105966412,0.5606252520738474,-0.8607434591378591,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,0.23925261779523208,-0.12536099641346019,1.8038530849596957,1.8038522304376667,0.4383332436502812,0.7009980640275838,-0.7130330544092028,-0.15863564690296222,0.043248833113828926,0.5674556601519675,-0.8607434591378591,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,0.24033461507169993,-0.1325405085058332,1.8038530849596957,1.8038522304376667,0.37583917589284066,0.7009980640275838,0.18561325572392598,-0.06732648664306616,0.13206462320987122,0.5550670310787034,-0.8607434591378591,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-0.23971119243373534,0.5556908893736042,0.3474500632190864,0.3474511723528964,0.22411355211484377,0.5300478417729091,-0.07274755843934853,0.6216157717279305,0.5829986975164598,0.6947190801317815,1.0569329927825082,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-0.2214239145216028,0.6770432569334512,0.3474500632190864,0.3474511723528964,0.2402935528078327,0.5507999627366674,-0.15137911057599732,0.2577295103221481,0.23364529696221012,0.4625128009670691,1.0569329927825082,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-0.2878134005793826,0.23649823194932118,0.3474500632190864,0.3474511723528964,0.24588751366011322,0.5781677118375689,-0.8478300009291722,-2.7925034847818444,-2.739443891746747,-1.6752372586761786,1.0569329927825082,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-0.271060539579565,0.34766548243811823,0.3474500632190864,0.3474511723528964,0.2547946799906435,0.5781677118375689,-0.4996045557525848,-0.39861717794297435,-0.41329098528813557,0.013596333624733777,1.0569329927825082,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-0.3318419270776243,-0.055659465331359105,0.3474500632190864,0.3474511723528964,0.2631559269076598,0.5300478417729091,-0.7467322910391951,0.9458521181507368,0.8788639242102839,0.9559006252308326,1.0569329927825082,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-0.2703700043459037,0.35224767907262716,0.3474500632190864,0.3474511723528964,0.21768015450747402,0.5300478417729091,-1.7914086265689575,-1.2398074658324585,-1.2293418551596735,-0.6204554908122017,1.0569329927825082,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-0.5353917122507456,-0.09159336735273926,0.7449958813419173,0.744995742265737,-0.2626773068793777,-0.13164591810936402,1.511116563170291,2.388850815892617,2.270317016598988,1.3162921535109922,-0.18238172104358003,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-0.7743111883231921,0.8025954447189964,0.7449958813419173,0.744995742265737,-0.25937803490917183,-0.1165700288605212,1.3313873011436652,3.0381425104675674,2.8517212012331985,1.7397198182015765,-0.18238172104358003,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-0.717849217769483,0.4279360870678849,0.7449958813419173,0.744995742265737,-0.2541541114836244,-0.10602032237332115,5.015837172689493,2.448228690813092,2.2908184663244398,1.3415084943492557,-0.18238172104358003,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-0.5973912991472224,-0.37139430237117343,0.7449958813419173,0.744995742265737,-0.25026072386716364,-0.10602032237332115,2.162635138016809,1.9813797379594074,1.8623398135319043,1.0372035796855046,-0.18238172104358003,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-0.628517770093498,-0.16486806376907426,0.7449958813419173,0.744995742265737,-0.24684701439646808,-0.13164591810936402,1.6796127463202528,1.7169337618436067,1.5994169531500457,0.8517239426378617,-0.18238172104358003,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-0.6506910945619587,0.12053389560453483,0.7449958813419173,0.744995742265737,-0.2572822982485073,-0.13164591810936402,1.83687585059355,2.7606256959663367,2.607593370306985,1.5661808550610228,-0.18238172104358003,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-0.47746771192645715,-0.27315295456798466,0.37144543407144004,0.3714449940564166,-0.31613366732519055,-0.22059565733661413,1.6796127463202528,3.248981803922002,3.0859116207408555,1.8392047083662935,0.66557045157427,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-0.4741007573733639,-0.29549953752058233,0.37144543407144004,0.3714449940564166,-0.314363997594564,-0.21373265480828424,1.7694773773335655,3.5456500829935416,3.3744486057799348,2.0495089001368054,0.66557045157427,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-0.480878479749548,-0.2505222754240475,0.37144543407144004,0.3714449940564166,-0.31161784021005834,-0.19973280146126593,1.5560488786769473,2.8696272899278363,2.7171339488617887,1.5787238791619294,0.66557045157427,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-0.640937879675488,0.8115955109362938,0.37144543407144004,0.3714449940564166,-0.30966086758441874,-0.19973280146126593,1.2864549856370087,1.7056366785746098,1.5551827606250905,0.742965081100063,0.66557045157427,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-0.5218648413701151,0.021454163824011396,0.37144543407144004,0.3714449940564166,-0.30795778174878763,-0.22059565733661413,1.5560488786769473,2.354840034754622,2.209312903570742,1.2168956387806498,0.66557045157427,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-0.5190503150039509,0.002774602233264961,0.37144543407144004,0.3714449940564166,-0.3149759298576616,-0.22059565733661413,0.32041020224389527,1.490935450091768,1.3716517352497026,0.604075226504715,0.66557045157427,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-0.4428828500375277,1.0568820768493628,0.1666363917166823,0.16663680621582755,-0.3287104856799067,-0.3697259780275984,-0.2412437415893102,0.5074378971839653,0.41600892709824727,-0.10206510344075732,0.6786158696145446,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-0.5043623924683783,0.6489212101400063,0.1666363917166823,0.16663680621582755,-0.3266592905613489,-0.3695059315323311,-0.5557699501359052,2.6302047862108173,2.463189286188732,1.377143355763258,0.6786158696145446,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-0.48704567373293656,0.7638300611910506,0.1666363917166823,0.16663680621582755,-0.32452403755819986,-0.3716799225858321,0.3541094388738876,1.144565594410784,1.0252229486285573,0.3425035021163494,0.6786158696145446,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-0.5191160349089476,0.5510202089420151,0.1666363917166823,0.16663680621582755,-0.3233581912458259,-0.3716799225858321,-0.6119353445192258,-0.13347986654656516,-0.22136650097339733,-0.5552773853757447,0.6786158696145446,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-0.524229805487606,0.517089832897379,0.1666363917166823,0.16663680621582755,-0.32234458564019103,-0.3697259780275984,-0.724266133285867,0.8787139398241243,0.7597108698181263,0.1536469454075417,0.6786158696145446,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-0.49552735132707915,0.7075480459768407,0.1666363917166823,0.16663680621582755,-0.327067245403414,-0.3697259780275984,-0.522070713505913,0.17884761579077707,0.08647619506509556,-0.33775707740601935,0.6786158696145446,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-8.3681604890797,3.6520044006000885,-5.657700286819531,-5.657704799780954,1.7349272555608575,4.378683817244351,-0.7916646065458516,3.6912761765918427,1.4139422706326736,3.1424419587793544,1.3178413535880007,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-7.87576600667162,6.919395013209867,-5.657700286819531,-5.657704799780954,1.7488265008798154,4.380334877622813,-0.20754450495931787,3.804204586888765,1.6236550167826107,3.3107185665094097,1.3178413535880007,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
2017,-8.352044825419634,3.758974990998797,-5.657700286819531,-5.657704799780954,1.7380565844165636,4.2807588568666715,-1.6903109166789805,-0.04034275032452868,-2.203506959951077,0.5368889377788486,1.3178413535880007,,-0.3787095643247692,-0.391904744333909,-0.354766012708606,-0.4070381533161806,-0.37413152622081636,-0.2952169323208753
2018,-8.485237166213,2.875148263592272,-5.657700286819531,-5.657704799780954,1.6951368112788125,4.2807588568666715,-0.6568676600258824,-1.1619963125016488,-3.3189168646107126,-0.32020030183392106,1.3178413535880007,,-0.37801385928771847,-0.35709986395499566,-0.3533182828369259,-0.32929482581920044,-0.3739832558754787,-0.29411107696332156
2019,-8.373846689555505,3.6143355841288147,-5.657700286819531,-5.657704799780954,1.6704904913130683,4.378683817244351,-2.364295649278827,0.9058028836774237,-1.2899082010263592,1.1132354459792464,1.3178413535880007,,-0.3708143044310922,-0.35737166560360506,-0.3500542605266189,-0.35787430669806575,-0.3746133135931152,-0.29359867824116187
2020,-8.291011035387893,4.163977970777188,-5.657700286819531,-5.657704799780954,1.494916869054779,4.378683817244351,-0.039048321809356204,3.0633928178974177,0.8204123230278159,2.4206801355505836,1.3178413535880007,,-0.3817548679665604,-0.26252528075682324,-0.3450500905234418,-0.3748072465397832,-0.3735578578616503,-0.2962037951622693
2015,-0.15473345034818567,-0.41883536419604955,1.1090813441100884,1.1090862037873777,1.5220072633822792,2.0692915794304407,0.7809664361871238,0.23948234144555458,0.2922091001926135,2.0728092755302248,-0.05192754064083354,,-0.37686814780712563,-0.35709986395499566,-0.35536554403294396,-0.364102386188987,-0.3745721579494697,-0.2962517656642339
2016,-0.09442829404575488,-0.018666917880626882,1.1090813441100884,1.1090862037873777,1.6213463231886018,2.219466907474758,0.9157633827070931,0.14066711268562934,0.2085954270579201,2.1340293491607505,-0.05192754064083354,,-0.37831895821300904,-0.3293344374337999,-0.35475282938347613,-0.31367532144042704,-0.3748818005651878,-0.29498434538644025
