IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022
Non-Annex_I,Southern_Africa,BWA,Botswana,4.A,Solid Waste Disposal,CH4,fossil,0.166044449,0.21484609,0.245728,0.279142866,0.315442935,0.354982129,0.401615627,0.452936506,0.508586788,0.568470462,0.632463673,0.749809027,0.884858204,1.031957089,1.191534314,1.364033327,1.612067253,1.891424545,2.195657777,2.526251657,2.884772555,3.156614134,3.398301208,3.639523689,3.903197443,4.208208985,4.456784906,4.725843634,4.927992479,5.215894728,5.443479676,5.594320359,5.801457154,6.005081313,6.189364533,6.401184132,6.745282787,7.123060772,7.49288236,7.663558164,8.060750428,8.434398687,8.788470792,9.265578813,9.658296955,9.93838353,10.27841825,10.61008311,10.97569079,11.30596192,11.64617129,11.98944702,12.34284095
Non-Annex_I,Southern_Africa,BWA,Botswana,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.031623636,0.032675763,0.03380039,0.034996814,0.036262724,0.037596188,0.038999799,0.040471684,0.042010405,0.043613736,0.045278766,0.04707389,0.048944174,0.050883701,0.052884834,0.054941776,0.057152816,0.059431079,0.061786131,0.064229599,0.066770324,0.069142442,0.071556671,0.073999177,0.076451074,0.078891451,0.081195787,0.083460568,0.085630319,0.087634587,0.089427211,0.090895425,0.092143241,0.093229717,0.094241759,0.095249119,0.096623758,0.098072315,0.005136718,0.101270046,0.103014365,0.104000041,0.105028528,0.106122396,0.107249501,0.108404059,0.109547306,0.110712043,0.111894667,0.112598364,0.113306486,0.114286971,0.115275941
Non-Annex_I,Southern_Africa,BWA,Botswana,4.D,Wastewater Treatment and Discharge,CH4,fossil,3.239759083,3.360815723,3.474703293,3.613332672,3.733134667,3.864856044,4.01986725,4.166669454,4.300187654,4.518881604,4.638959454,4.808137015,4.991265962,5.163299333,5.387231922,5.584316037,5.744012799,5.892636577,6.074281972,6.276159819,6.498020925,6.818557451,6.995177753,7.142379662,7.259939492,7.441686167,7.584060929,7.733615905,7.884494667,8.000962237,8.146888124,8.306788169,8.405624665,8.504190273,8.64209175,8.763410832,8.820566181,8.991641761,9.169664628,9.358020519,9.566118839,9.791083206,9.95949668,10.09232786,10.24810415,10.43503957,10.6109742,10.81789819,11.01730012,11.21032574,11.37653312,11.56558221,11.74081166
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,,,,,,,,,,,,,,,,,,,,,0.001171314,0.001375732,0.004979963,0.00635062,0.005926816,0.005913254,0.005317525,0.005593748,0.00574227,0.005518908,0.005526951,0.005423415,0.005284366,0.005301837,0.005342038,0.004882478,0.004844845,0.004504097,0.004638732,0.00462708,0.004555723,0.001665549,0.001567828,0.001635129,0.001743349,0.001613417,0.001586694,0.001600053,0.001566827,0.001550666,0.001529545,0.001529649,0.001529649
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.0154128,0.015617623,0.017248222,0.019010166,0.018876077,0.020474085,0.022907622,0.023818644,0.026211489,0.026776687,0.027690552,0.030819899,0.032325614,0.031785838,0.032357402,0.031609617,0.036186201,0.037778714,0.038898645,0.035907028,0.036404098,0.037492326,0.035629838,0.031879723,0.032128514,0.032171235,0.027180611,0.026770569,0.026383888,0.005984628,0.006082003,0.00578455,0.006875587,0.006860244,0.00672053,0.006891446,0.0061602,0.006884223,0.007168939,0.006503394,0.006188013,0.00673126,0.007184386,0.006901469,0.006441484,0.006360758,0.005976962,0.005881027,0.005766913,0.005701601,0.005648424,0.005648424,0.005648424
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.4,Residential and other sectors,CH4,bio,7.343282449,7.440394484,7.718993525,8.031712547,8.391583079,8.886892175,9.204115985,9.419892607,9.730501344,10.02082204,10.26109328,10.58283647,10.97306054,11.27027942,12.03638023,12.42574807,12.70437277,13.06529922,13.0622744,13.14350738,12.81485559,12.81559325,13.18211631,13.0146696,11.72034341,12.1192732,10.35760145,10.46721374,10.51720262,8.522608188,8.547171507,8.436559673,8.419178217,8.516170605,8.700422806,8.934644558,8.922435955,9.485423174,9.459452259,9.518474335,9.594794932,9.645042338,9.759765596,9.773807077,9.887522334,9.918847888,10.0093668,10.07933568,10.14814286,10.25365711,10.39111886,10.40177796,10.40177796
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.B.1,Solid Fuels,CH4,bio,0.144803859,0.141264439,0.147709301,0.154230536,0.15776278,0.165890228,0.169329833,0.177710566,0.180806292,0.187769835,0.202082892,0.210595361,0.217184378,0.223528297,0.230479164,0.242875727,0.252118775,0.26104802,0.264098019,0.274567426,1.024400079,1.067320509,1.101279748,1.134248028,1.162335627,1.192955079,1.227047945,1.426465898,1.428950938,0.802351182,0.808719023,0.797652936,0.809908465,0.810626175,0.820639073,0.819239178,0.815802479,6.815777348,6.905715851,6.966724357,7.273557657,7.457225265,7.664282657,7.758016742,7.847838599,7.834695982,7.960020774,7.996081767,8.101054979,8.517740804,8.620915876,8.754652422,8.754652422
Non-Annex_I,Western_Africa,CAF,Central African Republic,3.C.1,Emissions from biomass burning,CH4,bio,0.321936732,0.330452615,0.341302383,0.345763154,0.391002378,0.3614555,0.368077851,0.38358063,0.375572949,0.381666117,0.381109099,0.382499202,0.357102294,0.302339212,0.277549286,0.244935431,0.300663447,0.277592096,0.287923516,0.280265914,0.283851378,0.277090467,0.271859777,0.278122547,0.288883039,0.30921975,0.339208187,0.358479766,0.375001846,0.375264023,0.385250739,0.393785273,0.402760103,0.402363994,0.423065692,0.457409511,0.45829637,0.477563516,0.489151202,0.508013993,0.480915867,0.50986185,0.489028645,0.450020727,0.434751019,0.432266341,0.454058754,0.439108912,0.432385891,0.445510524,0.463894143,0.463861865,0.463900924
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,9.64E-06,9.64E-06,1.18E-05,1.18E-05,1.01E-05,1.54E-05,0.000238699,0.000231854,0.000239338,0.000255046,0.000396185,0.00062235,0.000702699,0.000875769,0.000896959,0.000882083,0.001194312,0.001132128,0.001070507,0.000746902,0.001164039,0.001591119,0.001212324,0.001334475,0.001345022,0.001354383,0.001522747,0.001485029,0.001682824,0.001644462,0.001928914,0.002095668,0.002131358,0.00194519,0.001828815,0.001805739,0.001880271,0.001715916,0.001229715,0.001233567,0.001221061,0.001546525,0.001572455,0.001049644,0.001097419,0.001599501,0.001623245,0.001717437,0.001740061,0.001683447,0.001705833,0.001785174,0.001666163
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,3.17E-05,3.17E-05,3.27E-05,3.27E-05,3.65E-05,3.17E-05,3.32E-05,3.57E-05,3.79E-05,4.34E-05,4.89E-05,2.13E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.001236509,0.001236509,0.001251845,0.001236615,0.001366872,0.00134777,0.001121619,0.000964487,0.001016049,0.001253974,0.001098977,0.001288535,0.000983783,0.001186042,0.000920562,0.001019213,0.001426862,0.003009105,0.002124036,0.001803729,0.000629482,0.000870415,0.000700183,0.000717965,0.000787173,0.000757631,0.000895693,0.000914012,0.000918153,0.000883863,0.001196665,0.00115177,0.001155178,0.00115486,0.001126642,0.001152142,0.001325727,0.001384089,0.001028173,0.00090562,0.001176949,0.001433429,0.001414419,0.000821265,0.000978345,0.001532555,0.001392725,0.001606898,0.001920556,0.002097217,0.002125083,0.002223925,0.002075663
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.a,Civil Aviation,CH4,fossil,1.43E-05,1.43E-05,1.41E-05,1.49E-05,1.55E-05,1.69E-05,1.46E-05,1.46E-05,1.66E-05,3.23E-05,3.34E-05,4.45E-05,3.62E-05,4.17E-05,4.44E-05,3.48E-05,4.96E-05,6.01E-05,5.33E-05,8.72E-05,4.08E-05,5.77E-05,4.33E-05,4.60E-05,5.36E-05,6.35E-05,7.38E-05,7.86E-05,8.19E-05,8.37E-05,9.42E-05,8.55E-05,8.47E-05,7.67E-05,7.73E-05,7.05E-05,6.54E-05,7.13E-05,5.19E-05,5.24E-05,5.29E-05,1.49E-05,1.47E-05,8.15E-06,9.18E-06,1.02E-05,1.13E-05,1.13E-05,1.10E-05,1.14E-05,1.16E-05,1.34E-05,1.66E-05
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.002576829,0.002514208,0.002695031,0.002999269,0.002897439,0.003782824,0.005503009,0.00736104,0.007676444,0.007776196,0.008153224,0.011444063,0.01187692,0.013298354,0.01262932,0.011645963,0.015212933,0.013704376,0.019435136,0.017119642,0.018462117,0.024650934,0.019576971,0.021447996,0.022409414,0.022762341,0.023860452,0.022978182,0.022740089,0.023578362,0.026545665,0.026766977,0.0272636,0.025623262,0.024702914,0.024630004,0.026390378,0.027443319,0.020145862,0.020327599,0.020066965,0.022362796,0.022192961,0.015194623,0.016070459,0.023948296,0.026723839,0.026890683,0.027353556,0.030437331,0.030842071,0.032276586,0.030124814
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.c,Railways,CH4,fossil,,,,,2.26E-06,2.26E-06,2.26E-06,,2.26E-06,2.26E-06,2.26E-06,2.96E-06,3.27E-06,3.57E-06,3.31E-06,3.22E-06,4.12E-06,3.72E-06,3.43E-06,3.13E-06,3.32E-06,4.26E-06,3.38E-06,3.63E-06,3.72E-06,3.70E-06,3.86E-06,3.70E-06,3.57E-06,,,,,,9.63E-06,9.36E-06,9.46E-06,8.87E-06,6.33E-06,1.96E-05,3.35E-05,5.99E-05,7.17E-05,7.51E-05,0.000112314,0.000152588,0.000158681,0.000153696,0.000160003,0.000162154,0.00016431,0.000171953,0.000160489
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,3.81E-06,3.81E-06,7.63E-06,9.98E-06,1.10E-05,1.20E-05,1.12E-05,1.09E-05,6.94E-06,6.28E-06,,,,,,,,,,,,,,,6.50E-06,4.09E-05,5.41E-05,5.26E-05,5.32E-05,4.49E-05,3.20E-05,2.64E-05,4.39E-05,4.86E-05,4.63E-05,3.00E-05,3.12E-05,3.86E-05,4.24E-05,3.96E-05,3.99E-05,4.13E-05,4.18E-05,4.79E-05,6.50E-05
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000185593,0.000119521,7.30E-05,,,,,,,,,,,,,,,,
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.4,Residential and other sectors,CH4,fossil,0.000148763,0.000148763,0.000162757,0.000168266,0.000165017,0.000410764,0.00054073,0.000631571,0.000712418,0.000780534,0.000799604,0.001186335,0.001492922,0.001647452,0.001647667,0.00163013,0.002005771,0.001876877,0.001520726,0.001205276,0.001907719,0.002492155,0.002032513,0.002191981,0.002284861,0.002351998,0.002458289,0.002423614,0.002292873,0.002432815,0.002717764,0.003021503,0.003057475,0.002807633,0.002595014,0.002151486,0.002159821,0.002163134,0.001409262,0.001283785,0.001195111,0.001486665,0.001428728,0.000853241,0.000946496,0.001275907,0.001396572,0.001448197,0.001418313,0.001428517,0.001474986,0.00154359,0.001440684
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.A.5,Non-Specified,CH4,fossil,0.003750893,0.003750893,0.003523667,0.003758686,0.004067044,0.003896962,0.003410226,0.003598201,0.003206975,0.003691824,0.003001862,0.002992765,0.003275891,0.003748631,0.002891423,0.003022593,0.002434163,0.004616945,0.004397505,0.005384179,0.000991365,0.00134157,0.001061025,0.001183674,0.001459633,0.001376105,0.001484581,0.001634339,0.001366534,0.001275022,0.001408991,0.001661233,0.001486135,0.001373673,0.001258652,0.001111097,0.001051547,0.000870177,0.000502493,0.000322706,0.000593157,0.000356475,0.000725332,0.000417399,0.000491819,0.000535584,0.001092886,0.000702707,0.000400519,0.000557398,0.000564802,0.000591122,0.000551687
Non-Annex_I,Western_Africa,CAF,Central African Republic,1.B.2,Oil and Natural Gas,CH4,fossil,6.19E-05,6.19E-05,7.00E-05,5.15E-05,6.21E-05,5.68E-05,5.69E-05,1.28E-05,5.58E-05,6.61E-05,8.65E-05,8.99E-05,5.77E-05,7.65E-05,5.92E-05,5.60E-05,0.000149459,0.000187673,0.000174829,0.00014551,7.12E-05,9.24E-05,4.74E-05,4.98E-05,4.98E-05,4.89E-05,4.91E-05,4.56E-05,5.28E-05,5.13E-05,6.73E-05,5.33E-05,6.71E-05,6.51E-05,8.02E-05,7.97E-05,8.32E-05,6.33E-05,6.33E-05,4.74E-05,4.74E-05,4.99E-05,4.99E-05,4.99E-05,3.33E-05,4.99E-05,4.99E-05,5.66E-05,5.99E-05,5.99E-05,6.01E-05,6.01E-05,6.21E-05
Non-Annex_I,Western_Africa,CAF,Central African Republic,3.A.1,Enteric Fermentation,CH4,fossil,26.19448,27.65992,29.61222,31.38952,32.98372,33.57275,34.8753,38.362,43.808635,58.0732,62.63305,64.3459,68.882,78.3598572,75.315101,78.295662,81.552,82.0907304,84.964087,88.9278044,92.118034,101.264451,103.2954332,105.097476,109.2700237,113.6028825,118.0178515,122.51784,127.1662529,131.9359,136.8766924,139.2568,141.6835564,144.14128,146.29246,148.812,153.6916,164.68556,162.86836,167.49762,172.2966,187.89824,191.2534,193.5776,195.9450355,200.362693,204.7412114,201.483124,205.1841554,209.3198985,213.4880538,216.113126,218.7748355
Non-Annex_I,Western_Africa,CAF,Central African Republic,3.A.2,Manure Management,CH4,fossil,0.903176181,0.951690873,1.014384145,1.071095407,1.12317537,1.178790164,1.249151044,1.35368025,1.54590426,1.97047029,2.136238926,2.25578659,2.39097974,2.705338811,2.629333776,2.721626739,2.840727027,2.880118215,2.97841908,3.110218704,3.241641182,3.4953983,3.5311702,3.582345728,3.687285136,3.795661718,3.907774643,4.024184344,4.14458351,4.267740938,4.395002296,4.528219542,4.666212162,4.808960156,4.94202156,5.05591876,5.19541082,5.505415124,5.673785228,5.854846448,6.0422815,6.43884918,6.4890532,6.5390532,6.5890532,6.712606453,6.857515373,6.764192413,6.888960931,7.029879532,7.172260234,7.26419099,7.357448758
Non-Annex_I,Western_Africa,CAF,Central African Republic,3.C.7,Rice cultivations,CH4,fossil,2.64865866,2.675996483,2.74233555,1.565327451,2.759326357,2.520650357,2.59600005,3.4125549,2.393513785,2.486432592,2.496117448,2.387341148,2.48211888,1.594607327,1.747117739,1.269377298,1.38765592,1.602123956,1.530666534,1.495752691,0.721621157,0.868940462,0.820795297,0.785827749,0.873449331,0.925530217,1.569345293,1.6246566,1.724815733,1.819555033,1.97250365,2.1633911,2.34155272,1.84524535,2.0361328,2.9269409,3.1814575,3.189474773,3.221416606,3.318005656,2.12521361,3.1814575,1.7816162,1.975812366,1.16555877,0.925295099,0.998723138,0.99337829,0.999995721,1.140997918,1.186683648,1.238961357,1.293542089
Non-Annex_I,Western_Africa,CAF,Central African Republic,4.A,Solid Waste Disposal,CH4,fossil,1.647723553,1.984583558,2.106474009,2.233543919,2.367529707,2.510093713,2.613133521,2.71560427,2.825009571,2.942617409,3.06933046,3.201086557,3.341822217,3.488975243,3.637356287,3.782954289,3.913769628,4.038449386,4.162494757,4.292587812,4.434074746,4.496947346,4.414957975,4.465372141,4.642288821,4.891971013,4.880630671,5.060846935,5.264218041,5.441646409,5.451804634,5.630175995,5.815252579,5.731143251,5.944744151,6.06011518,6.290098388,6.540821846,6.713143101,7.080080282,7.349261695,7.602240898,7.879866403,6.394942744,6.240922973,6.476061511,6.766665672,7.057678477,7.358253131,7.594607724,7.838554267,8.11123186,8.393395012
Non-Annex_I,Western_Africa,CAF,Central African Republic,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.035173762,0.036141195,0.037128551,0.038159787,0.039268641,0.040481482,0.041769856,0.043153023,0.044641266,0.04624472,0.047968505,0.049822784,0.051806667,0.053873829,0.055957146,0.058009081,0.059981389,0.061906768,0.063847838,0.065899616,0.068130919,0.070506611,0.073051373,0.075717654,0.078431254,0.081133697,0.083812097,0.086474573,0.089109081,0.091706724,0.094263876,0.096766719,0.099212941,0.101638092,0.1040924,0.106609265,0.109225016,0.111894022,0.019260024,0.116947243,0.119186486,0.120380811,0.121397838,0.122236995,0.123168914,0.124313368,0.125908908,0.127745362,0.129796362,0.130440789,0.131088416,0.132443426,0.133812442
Non-Annex_I,Western_Africa,CAF,Central African Republic,4.D,Wastewater Treatment and Discharge,CH4,fossil,8.900553116,9.074038778,9.249591459,9.430382755,9.620067721,9.832543892,10.07673944,10.3018917,10.55052609,10.80503695,11.10294328,11.43408996,11.78584916,12.15481107,12.49977863,12.82785074,13.14166457,13.44483455,13.74356151,14.03016305,14.33828616,14.70135124,15.09507533,15.51890088,15.93716745,16.35808197,16.80089442,17.16571102,17.55259833,17.92283286,18.35739823,18.7196588,19.08091181,19.41900225,19.78784907,20.13934539,20.48302718,20.84569769,21.16642246,21.46450687,21.71232204,21.8647166,21.9374693,21.99742372,22.11886174,22.28155855,22.50647316,22.82164574,23.20869537,23.63591521,24.10998775,24.60643732,25.13333568
Annex_I,Canada,CAN,Canada,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,0.235050044,0.239549941,0.238829971,0.247529941,0.243899985,0.180750059,0.187409956,0.189779985,0.209999971,0.216029956,0.2889,0.54663,0.616020059,0.600479941,0.670740059,0.476850062,0.528120003,0.656579944,0.709860062,0.994410003,1.178735873,1.184543992,1.328861937,1.436549986,1.699247988,1.671365985,1.727573987,1.856397988,1.977471986,2.251603989,2.225836987,2.337016987,2.457594986,2.460294986,2.390607986,2.169616941,2.117896926,2.108873925,1.916191936,2.125591914,2.465119916,2.451061915,2.644376933,2.696318994,2.36000198,2.47118198,3.26549198,3.129832039,3.072262033,3.013402099,2.761432099,2.734172951,2.739817437
Annex_I,Canada,CAN,Canada,1.A.2,Manufacturing Industries and Construction,CH4,bio,7.366841401,7.507006378,7.48425148,7.757245334,7.643503305,5.664379015,5.800875942,5.891863074,6.587526722,6.834162549,7.485387602,6.715551426,6.532051515,7.561475307,7.513725728,8.407204423,8.639070666,8.965981617,8.764336217,8.172027197,7.681677,7.737399,7.912788,7.608693,9.192495,9.958341,9.094308,9.039225,9.335193,10.151424,10.548606,9.533004,10.489113,10.894953,12.346659,11.708853,11.045946,10.532352,9.366582001,8.590974001,7.956087,7.543965,7.406228,8.002613003,8.350502003,7.635044003,7.146860109,7.766347995,7.886179943,7.887389129,7.098139951,7.010229319,7.005404365
Annex_I,Canada,CAN,Canada,1.A.3.b_noRES,Road Transportation no resuspension,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122605396,0.135565921,0.143612469,0.140106473,0.133512777,0.135991302,0.130725177,0.153700296,0.116967665,0.551510558,0.572464895,0.613781315,0.754660163,1.030447795,1.016711,1.032395594,1.039249841,0.966448582,0.926118419,0.991664583,0.954203117,0.964294439,0.837082939,0.886968693,0.844066945
Annex_I,Canada,CAN,Canada,1.A.4,Residential and other sectors,CH4,bio,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,26.1849,23.0334,24.0417,22.6656,52.9188,52.1748,49.9428,52.2468,53.2305,50.7825,50.2305,48.2145,51.4305,49.2945,47.9505,44.6385,48.7662,41.5902,41.5902,24.4326,24.0312,28.62403,29.10253,29.87233,26.91592001,29.07082499,27.98602501,31.27522501,32.22652501,31.87132501,30.41812501,30.81592501,33.11902501,34.00312501,34.00312501,33.54992919,33.54976391
Annex_I,Canada,CAN,Canada,1.B.2,Oil and Natural Gas,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160799915,0.192959985,0.192959985,0.192959985,0.192959985,0.192959985,0.192959985,0.26933999,0.34746001,0.981679822,1.027059973,1.572219971,1.690940112,1.95228009,2.011419849,2.063080127,2.442880127,2.31702002,2.551340088,2.474940088,2.351020068,2.6375,2.371263965,2.407236523,2.367611231
Annex_I,Canada,CAN,Canada,3.C.1,Emissions from biomass burning,CH4,bio,1.324097732,1.78639227,1.683988046,1.805413856,1.554044258,1.826017909,2.229603943,2.030513648,2.043083798,1.773534203,1.979517473,2.373231721,2.461747766,2.267623078,1.987598807,2.146812288,2.465885669,2.211128904,1.607842486,2.062050087,2.281698891,2.161068059,2.019917774,2.045202196,1.904434462,1.89990549,2.151271995,1.833407167,1.814773934,1.787764941,1.661059425,1.261747494,0.986566269,1.173964109,1.091928738,0.979425778,0.867243167,0.749626603,0.692157212,0.492676406,0.390686203,0.408281345,0.470432403,0.58586435,0.537800899,0.592866194,0.674987904,0.702693586,0.718434231,0.760842959,0.837310906,0.697063359,0.842673591
Annex_I,Canada,CAN,Canada,4.C,Incineration and Open Burning of Waste,CH4,bio,1.123296837,1.11046782,1.096653272,1.081602305,1.065005201,1.046687831,1.026949927,1.005705846,0.983126473,0.959423268,0.934788784,0.910731568,0.885715743,0.860093389,0.834256273,0.808380988,0.781543633,0.75449081,0.726801095,0.697996671,0.66777728,0.65198084,0.632816663,0.606147417,0.60101692,0.550358087,0.528331845,0.472729733,0.404837325,0.367014294,0.326959548,0.282396267,0.244493414,0.179451963,0.130102563,0.074910002,0.085175319,0.084760095,0.07660388,0.071519207,0.069045506,0.071079502,0.071094246,0.069252259,0.070652573,0.072755745,0.069629735,0.070059583,0.071270997,0.074200131,0.074243406,0.074540938,0.074841979
Annex_I,Canada,CAN,Canada,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.514719719,0.563141755,0.622574791,0.693569845,0.649493285,0.673543445,0.712589878,0.769375335,0.700821765,0.767670276,0.784841988,0.729151169,0.767702781,0.826070769,0.867055796,0.825060751,0.765704868,0.862122077,0.962958064,1.160446546,1.069442058,1.050743492,1.189916869,1.11863327,1.141222514,1.266351339,1.195144672,1.393531931,1.621934572,1.631628782,1.833138233,1.943100745,1.855288575,2.094632065,2.007165023,1.976657915,2.050974345,2.158956837,2.062661741,2.009974406,2.124806625,2.199275602,2.268262499,2.278041142,2.367046902,2.436957553,2.373676199,2.265262852,2.395783747,2.427623371,2.442442594,2.599578867,2.619136065
Annex_I,Canada,CAN,Canada,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,1.022018906,1.058792462,1.153917311,1.245221381,1.155184457,1.221676018,1.156536475,1.237161496,1.265765043,1.077371769,1.041056607,0.973283517,0.976719733,0.939521995,1.038226385,1.148752063,1.266760413,1.27107359,1.539290748,1.414225619,1.511842602,1.48198964,1.493984921,1.543522995,1.677268953,1.729819645,1.840473025,1.91032467,1.963347345,2.124239729,2.128342305,2.243553857,2.416857401,2.603508539,2.465258536,3.392437063,3.380980363,3.780379678,3.642170933,3.712008501,3.860318656,4.156798071,4.455115313,4.746016538,4.905411071,5.014810214,4.925390871,5.090157546,5.397060696,5.357004801,5.08948675,5.24443747,5.454782058
Annex_I,Canada,CAN,Canada,1.A.2,Manufacturing Industries and Construction,CH4,fossil,2.638466002,2.473765115,2.825425711,3.520089623,3.470274295,3.049810833,2.977812127,3.073979391,3.078918147,3.243784799,3.125103935,2.83699883,2.509787949,2.275895785,2.397072982,2.382580538,2.333035256,2.333115447,2.465199488,2.479983103,2.28662086,2.302488308,2.275344628,2.329208124,2.385408248,2.485044664,2.560531066,2.519884328,2.50171,2.520652346,2.65667771,2.433093318,2.43860822,2.557541323,2.683473636,2.416266048,2.348227462,2.347720623,2.243240887,2.098996007,2.220297245,2.378708171,2.340396032,2.17833101,2.129654497,2.250029214,2.315768629,2.431866032,2.420665177,2.462787312,2.343459179,2.356207989,2.275186556
Annex_I,Canada,CAN,Canada,1.A.3.a,Civil Aviation,CH4,fossil,0.0418065,0.042988002,0.045352101,0.051396001,0.0561678,0.058085601,0.057193601,0.0572832,0.061587801,0.072487402,0.073762399,0.074765202,0.057546801,0.064511602,0.066131202,0.070939401,0.070990302,0.0745972,0.077316299,0.076398497,0.0728321,0.064791899,0.0659755,0.0638564,0.068112299,0.0737297,0.081305704,0.084426005,0.087591502,0.091688001,0.092644804,0.081740797,0.089385301,0.092778198,0.099979096,0.103565099,0.103052003,0.111239803,0.103398302,0.0851935,0.080216299,0.084787904,0.101468397,0.1124413,0.109831603,0.112508301,0.121027102,0.131864597,0.141698101,0.1451108,0.071318399,0.088411238,0.13497449
Annex_I,Canada,CAN,Canada,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,28.08517666,29.10113667,31.1957658,33.92343862,35.25233637,36.6580372,38.14137676,38.67216603,39.89717953,41.43695928,41.7342843,40.34216447,36.6323756,35.66128247,35.64805079,35.58857347,35.94052011,37.02286312,38.13512641,38.77415653,38.06233023,36.90695313,37.47736182,38.11651814,38.95153624,38.70186019,38.30800559,38.50392045,38.11976016,38.37134146,37.4953963,37.04259927,37.7715834,37.44056083,36.93923805,34.39814693,32.79268687,32.31493206,30.59855122,29.63711662,28.3349361,25.0576166,23.33990407,22.60438498,21.37059363,21.17866779,21.0564738,20.18213089,20.48638539,18.92746429,17.12591344,17.72941,18.41971689
Annex_I,Canada,CAN,Canada,1.A.3.c,Railways,CH4,fossil,0.338955729,0.35869084,0.375950025,0.383797838,0.40880992,0.378863982,0.336206642,0.339083207,0.350751354,0.366308893,0.37037505,0.3588837,0.329992236,0.311665811,0.340851107,0.336077796,0.296300046,0.300012611,0.335193846,0.3588837,0.351635304,0.325647161,0.340674311,0.3394368,0.351104946,0.318045204,0.310973604,0.315216557,0.300896593,0.318575593,0.326531143,0.32087385,0.291173143,0.290112396,0.295062504,0.334663457,0.350397761,0.375325157,0.3977775,0.25722945,0.332188404,0.380275296,0.383457504,0.369314304,0.378684193,0.3606516,0.331304454,0.37921455,0.387346896,0.390175511,0.363480246,0.37629819,0.390947268
Annex_I,Canada,CAN,Canada,1.A.3.d,Water-borne Navigation,CH4,fossil,0.395963411,0.415203582,0.463595996,0.490198815,0.459794971,0.357142792,0.370335,0.379591803,0.455519408,0.440861381,0.543379184,0.675229803,0.48804,0.406849803,0.403494,0.374530789,0.383712014,0.406118986,0.481983633,0.506532605,0.428937633,0.445981211,0.433469395,0.380255408,0.395929789,0.371053225,0.379545592,0.384144578,0.438753,0.422935803,0.434905816,0.470097605,0.468228578,0.52649517,0.566916,0.565941605,0.522501027,0.556592395,0.539935211,0.56488317,0.586080605,0.489455422,0.487704,0.445414211,0.410436578,0.400692592,0.397765211,0.320229,0.335311211,0.371532,0.347995211,0.444108174,0.414280013
