Alpha 3 Code,Year,IS dC_loss (TgCO2),IS dC_loss unc (TgCO2),IS NBE (TgCO2),IS NBE unc (TgCO2),IS NCE (TgCO2),IS NCE unc (TgCO2),Rivers (TgCO2),River unc (TgCO2),Wood+Crop (TgCO2),Wood+Crop unc (TgCO2),FF (TgCO2),FF unc (TgCO2),Z-statistic,FUR IS,Experiment,LNLG dC_loss (TgCO2),LNLG dC_loss unc (TgCO2),LNLG NBE (TgCO2),LNLG NBE unc (TgCO2),LNLG NCE (TgCO2),LNLG NCE unc (TgCO2),FUR LNLG,LNLGIS dC_loss (TgCO2),LNLGIS dC_loss unc (TgCO2),LNLGIS NBE (TgCO2),LNLGIS NBE unc (TgCO2),LNLGIS NCE (TgCO2),LNLGIS NCE unc (TgCO2),FUR LNLGIS,LNLGOGIS dC_loss (TgCO2),LNLGOGIS dC_loss unc (TgCO2),LNLGOGIS NBE (TgCO2),LNLGOGIS NBE unc (TgCO2),LNLGOGIS NCE (TgCO2),LNLGOGIS NCE unc (TgCO2),FUR LNLGOGIS
ZAF,2016,-168.229,193.667,-173.392,193.667,311.064,191.655,-8.23862,13.6105,3.07559,0.922677,484.455,27.845,1.12,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,2016,,,,,,,-8.23862,13.6105,3.07559,0.922677,484.455,27.845,1.12,,LNLG,126.763,203.424,121.6,203.424,606.055,201.509,0.58,,,,,,,,,,,,,,
ZAF,2016,,,,,,,-8.23862,13.6105,3.07559,0.922677,484.455,27.845,1.12,,LNLGIS,,,,,,,,4.71092,140.862,-0.452117,140.862,484.003,138.083,0.69,,,,,,,
ZAF,2016,,,,,,,-8.23862,13.6105,3.07559,0.922677,484.455,27.845,1.12,,LNLGOGIS,,,,,,,,,,,,,,,244.254,266.319,239.091,266.319,723.547,264.86,0.71
ZAF,2017,-323.573,340.973,-329.196,340.973,157.821,339.802,-8.69882,12.6901,3.07559,0.922677,487.017,28.2354,0.88,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,2017,,,,,,,-8.69882,12.6901,3.07559,0.922677,487.017,28.2354,0.88,,LNLG,-94.1606,187.899,-99.7838,187.899,387.234,185.765,0.58,,,,,,,,,,,,,,
ZAF,2017,,,,,,,-8.69882,12.6901,3.07559,0.922677,487.017,28.2354,0.88,,LNLGIS,,,,,,,,-233.336,227.618,-238.96,227.618,248.058,225.86,0.69,,,,,,,
ZAF,2017,,,,,,,-8.69882,12.6901,3.07559,0.922677,487.017,28.2354,0.88,,LNLGOGIS,,,,,,,,,,,,,,,-99.2169,84.9038,-104.84,84.9038,382.177,80.0714,0.71
ZAF,2018,-190.439,205.515,-196.131,205.515,296.899,203.566,-8.76784,12.552,3.07559,0.922677,493.031,28.2354,1.24,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,2018,,,,,,,-8.76784,12.552,3.07559,0.922677,493.031,28.2354,1.24,,LNLG,99.3961,202.731,93.7039,202.731,586.734,200.755,0.58,,,,,,,,,,,,,,
ZAF,2018,,,,,,,-8.76784,12.552,3.07559,0.922677,493.031,28.2354,1.24,,LNLGIS,,,,,,,,13.1023,142.751,7.41001,142.751,500.441,139.931,0.69,,,,,,,
ZAF,2018,,,,,,,-8.76784,12.552,3.07559,0.922677,493.031,28.2354,1.24,,LNLGOGIS,,,,,,,,,,,,,,,64.5578,141.642,58.8656,141.642,551.896,138.799,0.71
ZAF,2019,-18.1545,249.88,-23.2937,249.88,475.49,248.38,-8.21479,13.6581,3.07559,0.922677,498.784,27.337,1.07,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,2019,,,,,,,-8.21479,13.6581,3.07559,0.922677,498.784,27.337,1.07,,LNLG,229.746,236.272,224.606,236.272,723.39,234.685,0.58,,,,,,,,,,,,,,
ZAF,2019,,,,,,,-8.21479,13.6581,3.07559,0.922677,498.784,27.337,1.07,,LNLGIS,,,,,,,,27.3583,228.068,22.2191,228.068,521.003,226.424,0.69,,,,,,,
ZAF,2019,,,,,,,-8.21479,13.6581,3.07559,0.922677,498.784,27.337,1.07,,LNLGOGIS,,,,,,,,,,,,,,,146.361,237.998,141.222,237.998,640.006,236.423,0.71
ZAF,2020,-124.475,99.8512,-129.904,99.8512,333.971,96.0362,-8.50447,13.0788,3.07559,0.922677,463.875,27.337,0.25,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,2020,,,,,,,-8.50447,13.0788,3.07559,0.922677,463.875,27.337,0.25,,LNLG,-107.666,88.2777,-113.095,88.2777,350.78,83.9383,0.58,,,,,,,,,,,,,,
ZAF,2020,,,,,,,-8.50447,13.0788,3.07559,0.922677,463.875,27.337,0.25,,LNLGIS,,,,,,,,-151.473,124.81,-156.902,124.81,306.973,121.779,0.69,,,,,,,
ZAF,2020,,,,,,,-8.50447,13.0788,3.07559,0.922677,463.875,27.337,0.25,,LNLGOGIS,,,,,,,,,,,,,,,-102.252,118.538,-107.681,118.538,356.193,115.343,0.71
ZAF,mean,-159.656,180.275,-165.084,179.798,318.083,177.648,-8.50447,13.0788,3.07559,0.922677,483.168,27.7211,0.89,0.41,IS,,,,,,,,,,,,,,,,,,,,,
ZAF,mean,,,,,,,-8.50447,13.0788,3.07559,0.922677,483.168,27.7211,0.89,,LNLG,102.453,184.939,97.0236,184.473,580.191,182.379,0.58,,,,,,,,,,,,,,
ZAF,mean,,,,,,,-8.50447,13.0788,3.07559,0.922677,483.168,27.7211,0.89,,LNLGIS,,,,,,,,-55.4631,184.695,-60.892,184.229,422.276,182.131,0.69,,,,,,,
ZAF,mean,,,,,,,-8.50447,13.0788,3.07559,0.922677,483.168,27.7211,0.89,,LNLGOGIS,,,,,,,,,,,,,,,79.1335,174.443,73.7046,173.95,556.872,171.727,0.71
ZMB,2015,93.3564,113.501,80.01,113.501,85.7287,113.5,-12.4087,1.90326,-0.937714,-0.281314,5.71871,0.423661,-0.41,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2015,,,,,,,-12.4087,1.90326,-0.937714,-0.281314,5.71871,0.423661,-0.41,,LNLG,18.7985,133.401,5.45205,133.401,11.1708,133.401,0.6,,,,,,,,,,,,,,
ZMB,2015,,,,,,,-12.4087,1.90326,-0.937714,-0.281314,5.71871,0.423661,-0.41,,LNLGIS,,,,,,,,78.0439,160.827,64.6975,160.827,70.4162,160.826,0.61,,,,,,,
ZMB,2015,,,,,,,-12.4087,1.90326,-0.937714,-0.281314,5.71871,0.423661,-0.41,,LNLGOGIS,,,,,,,,,,,,,,,95.7518,149.173,82.4054,149.173,88.1241,149.172,0.59
ZMB,2016,149.997,99.8629,137.531,99.8629,143.423,99.8618,-11.5286,3.66348,-0.937714,-0.281314,5.89169,0.462176,-1.1,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2016,,,,,,,-11.5286,3.66348,-0.937714,-0.281314,5.89169,0.462176,-1.1,,LNLG,-12.3412,141.985,-24.8075,141.985,-18.9158,141.984,0.6,,,,,,,,,,,,,,
ZMB,2016,,,,,,,-11.5286,3.66348,-0.937714,-0.281314,5.89169,0.462176,-1.1,,LNLGIS,,,,,,,,37.0441,165.728,24.5777,165.728,30.4694,165.727,0.61,,,,,,,
ZMB,2016,,,,,,,-11.5286,3.66348,-0.937714,-0.281314,5.89169,0.462176,-1.1,,LNLGOGIS,,,,,,,,,,,,,,,23.0843,104.94,10.618,104.94,16.5097,104.939,0.59
ZMB,2017,-73.0623,133.241,-88.3404,133.241,-82.1954,133.239,-14.3404,1.96008,-0.937714,-0.281314,6.14503,0.636233,-0.64,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2017,,,,,,,-14.3404,1.96008,-0.937714,-0.281314,6.14503,0.636233,-0.64,,LNLG,-207.173,180.849,-222.451,180.849,-216.306,180.848,0.6,,,,,,,,,,,,,,
ZMB,2017,,,,,,,-14.3404,1.96008,-0.937714,-0.281314,6.14503,0.636233,-0.64,,LNLGIS,,,,,,,,-194.768,227.216,-210.046,227.216,-203.901,227.215,0.61,,,,,,,
ZMB,2017,,,,,,,-14.3404,1.96008,-0.937714,-0.281314,6.14503,0.636233,-0.64,,LNLGOGIS,,,,,,,,,,,,,,,-42.9564,121.551,-58.2345,121.551,-52.0894,121.549,0.59
ZMB,2018,83.8712,164.289,70.0302,164.289,76.3644,164.288,-12.9032,0.914245,-0.937714,-0.281314,6.33414,0.636233,-1.25,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2018,,,,,,,-12.9032,0.914245,-0.937714,-0.281314,6.33414,0.636233,-1.25,,LNLG,-51.9073,82.8608,-65.7483,82.8608,-59.4141,82.8583,0.6,,,,,,,,,,,,,,
ZMB,2018,,,,,,,-12.9032,0.914245,-0.937714,-0.281314,6.33414,0.636233,-1.25,,LNLGIS,,,,,,,,-28.2154,116.531,-42.0564,116.531,-35.7222,116.529,0.61,,,,,,,
ZMB,2018,,,,,,,-12.9032,0.914245,-0.937714,-0.281314,6.33414,0.636233,-1.25,,LNLGOGIS,,,,,,,,,,,,,,,-8.95603,94.7574,-22.797,94.7574,-16.4628,94.7552,0.59
ZMB,2019,200.758,100.098,184.062,100.098,190.561,100.098,-15.7578,4.79488,-0.937714,-0.281314,6.49915,0.423661,-1.49,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2019,,,,,,,-15.7578,4.79488,-0.937714,-0.281314,6.49915,0.423661,-1.49,,LNLG,85.9306,52.0568,69.2351,52.0568,75.7342,52.0551,0.6,,,,,,,,,,,,,,
ZMB,2019,,,,,,,-15.7578,4.79488,-0.937714,-0.281314,6.49915,0.423661,-1.49,,LNLGIS,,,,,,,,88.785,47.8368,72.0895,47.8368,78.5886,47.8349,0.61,,,,,,,
ZMB,2019,,,,,,,-15.7578,4.79488,-0.937714,-0.281314,6.49915,0.423661,-1.49,,LNLGOGIS,,,,,,,,,,,,,,,109.442,137.305,92.7464,137.305,99.2456,137.305,0.59
ZMB,2020,20.2096,81.7038,5.88412,81.7038,11.8067,81.7027,-13.3877,2.64719,-0.937714,-0.281314,5.92253,0.423661,-0.54,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,2020,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,5.92253,0.423661,-0.54,,LNLG,-99.2496,134.445,-113.575,134.445,-107.652,134.444,0.6,,,,,,,,,,,,,,
ZMB,2020,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,5.92253,0.423661,-0.54,,LNLGIS,,,,,,,,-136.406,106.334,-150.732,106.334,-144.809,106.333,0.61,,,,,,,
ZMB,2020,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,5.92253,0.423661,-0.54,,LNLGOGIS,,,,,,,,,,,,,,,-149.96,145.305,-164.285,145.305,-158.363,145.305,0.59
ZMB,mean,73.1798,81.2602,58.8543,81.2165,64.9396,81.215,-13.3877,2.64719,-0.937714,-0.281314,6.08521,0.500938,-1.52,0.21,IS,,,,,,,,,,,,,,,,,,,,,
ZMB,mean,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,6.08521,0.500938,-1.52,,LNLG,-45.0362,39.903,-59.3617,39.8141,-53.2765,39.8109,0.6,,,,,,,,,,,,,,
ZMB,mean,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,6.08521,0.500938,-1.52,,LNLGIS,,,,,,,,-45.9432,46.2435,-60.2686,46.1668,-54.1834,46.1641,0.61,,,,,,,
ZMB,mean,,,,,,,-13.3877,2.64719,-0.937714,-0.281314,6.08521,0.500938,-1.52,,LNLGOGIS,,,,,,,,,,,,,,,26.2837,59.6329,11.9582,59.5735,18.0434,59.5713,0.59
ZWE,2015,-15.7111,126.942,-18.407,126.942,-5.97592,126.936,-4.03127,0.50524,1.33537,0.400611,12.4311,1.23099,-0.38,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2015,,,,,,,-4.03127,0.50524,1.33537,0.400611,12.4311,1.23099,-0.38,,LNLG,-57.5695,39.1585,-60.2654,39.1585,-47.8343,39.1391,0.58,,,,,,,,,,,,,,
ZWE,2015,,,,,,,-4.03127,0.50524,1.33537,0.400611,12.4311,1.23099,-0.38,,LNLGIS,,,,,,,,-42.4386,35.6779,-45.1345,35.6779,-32.7034,35.6567,0.58,,,,,,,
ZWE,2015,,,,,,,-4.03127,0.50524,1.33537,0.400611,12.4311,1.23099,-0.38,,LNLGOGIS,,,,,,,,,,,,,,,-32.4614,36.5228,-35.1573,36.5228,-22.7262,36.502,0.61
ZWE,2016,-1.90206,106.029,-4.01762,106.029,8.76668,106.023,-3.45092,0.655448,1.33537,0.400611,12.7843,1.09359,-0.33,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2016,,,,,,,-3.45092,0.655448,1.33537,0.400611,12.7843,1.09359,-0.33,,LNLG,-25.9046,97.5095,-28.0201,97.5095,-15.2358,97.5034,0.58,,,,,,,,,,,,,,
ZWE,2016,,,,,,,-3.45092,0.655448,1.33537,0.400611,12.7843,1.09359,-0.33,,LNLGIS,,,,,,,,-26.3902,51.9821,-28.5058,51.9821,-15.7215,51.9706,0.58,,,,,,,
ZWE,2016,,,,,,,-3.45092,0.655448,1.33537,0.400611,12.7843,1.09359,-0.33,,LNLGOGIS,,,,,,,,,,,,,,,-35.2753,35.6126,-37.3908,35.6126,-24.6065,35.5958,0.61
ZWE,2017,-101.271,134.156,-104.757,134.156,-91.364,134.152,-4.82183,2.08636,1.33537,0.400611,13.393,1.04582,-1.18,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2017,,,,,,,-4.82183,2.08636,1.33537,0.400611,13.393,1.04582,-1.18,,LNLG,-284.397,111.543,-287.883,111.543,-274.49,111.538,0.58,,,,,,,,,,,,,,
ZWE,2017,,,,,,,-4.82183,2.08636,1.33537,0.400611,13.393,1.04582,-1.18,,LNLGIS,,,,,,,,-295.495,91.5751,-298.981,91.5751,-285.588,91.5691,0.58,,,,,,,
ZWE,2017,,,,,,,-4.82183,2.08636,1.33537,0.400611,13.393,1.04582,-1.18,,LNLGOGIS,,,,,,,,,,,,,,,-270.665,148.203,-274.151,148.203,-260.758,148.199,0.61
ZWE,2018,-11.4322,95.4515,-14.233,95.4515,-0.386769,95.4457,-4.13612,0.714948,1.33537,0.400611,13.8462,1.04582,-0.83,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2018,,,,,,,-4.13612,0.714948,1.33537,0.400611,13.8462,1.04582,-0.83,,LNLG,-71.3451,77.0761,-74.1459,77.0761,-60.2997,77.069,0.58,,,,,,,,,,,,,,
ZWE,2018,,,,,,,-4.13612,0.714948,1.33537,0.400611,13.8462,1.04582,-0.83,,LNLGIS,,,,,,,,-59.8826,31.3612,-62.6833,31.3612,-48.8371,31.3438,0.58,,,,,,,
ZWE,2018,,,,,,,-4.13612,0.714948,1.33537,0.400611,13.8462,1.04582,-0.83,,LNLGOGIS,,,,,,,,,,,,,,,-85.9755,76.758,-88.7763,76.758,-74.93,76.7509,0.61
ZWE,2019,33.704,110.327,29.7408,110.327,43.9847,110.32,-5.29851,3.03972,1.33537,0.400611,14.2439,1.23099,-0.59,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2019,,,,,,,-5.29851,3.03972,1.33537,0.400611,14.2439,1.23099,-0.59,,LNLG,-12.5806,47.9638,-16.5437,47.9638,-2.29984,47.948,0.58,,,,,,,,,,,,,,
ZWE,2019,,,,,,,-5.29851,3.03972,1.33537,0.400611,14.2439,1.23099,-0.59,,LNLGIS,,,,,,,,-29.9672,31.8767,-33.9304,31.8767,-19.6865,31.8529,0.58,,,,,,,
ZWE,2019,,,,,,,-5.29851,3.03972,1.33537,0.400611,14.2439,1.23099,-0.59,,LNLGOGIS,,,,,,,,,,,,,,,-67.8813,55.9111,-71.8444,55.9111,-57.6005,55.8976,0.61
ZWE,2020,-7.90168,66.3655,-10.914,66.3655,2.23388,66.3541,-4.34773,1.40034,1.33537,0.400611,13.1479,1.23099,-1.09,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,2020,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.1479,1.23099,-1.09,,LNLG,-117.367,54.3129,-120.379,54.3129,-107.231,54.2989,0.58,,,,,,,,,,,,,,
ZWE,2020,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.1479,1.23099,-1.09,,LNLGIS,,,,,,,,-131.914,60.1414,-134.927,60.1414,-121.779,60.1288,0.58,,,,,,,
ZWE,2020,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.1479,1.23099,-1.09,,LNLGOGIS,,,,,,,,,,,,,,,-187.967,134.795,-190.98,134.795,-177.832,134.789,0.61
ZWE,mean,-1.75224,102.1,-4.7646,102.09,8.54314,102.083,-4.34773,1.40034,1.33537,0.400611,13.3077,1.14637,-1.56,0.16,IS,,,,,,,,,,,,,,,,,,,,,
ZWE,mean,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.3077,1.14637,-1.56,,LNLG,-84.8914,50.8726,-87.9038,50.8518,-74.596,50.8389,0.58,,,,,,,,,,,,,,
ZWE,mean,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.3077,1.14637,-1.56,,LNLGIS,,,,,,,,-101.272,45.3426,-104.285,45.3192,-90.9769,45.3047,0.58,,,,,,,
ZWE,mean,,,,,,,-4.34773,1.40034,1.33537,0.400611,13.3077,1.14637,-1.56,,LNLGOGIS,,,,,,,,,,,,,,,-110.34,74.541,-113.352,74.5268,-100.045,74.5179,0.61
Region_ASEAN,2015,2333.62,421.044,1730.81,421.044,3225.04,406.823,-440.586,168.376,-162.232,-48.6695,1494.23,108.505,-0.35,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2015,,,,,,,-440.586,168.376,-162.232,-48.6695,1494.23,108.505,-0.35,,LNLG,2045.29,728.557,1442.47,728.557,2936.7,720.431,0.48,,,,,,,,,,,,,,
Region_ASEAN,2015,,,,,,,-440.586,168.376,-162.232,-48.6695,1494.23,108.505,-0.35,,LNLGIS,,,,,,,,2055.58,491.509,1452.76,491.509,2947.0,479.383,0.5,,,,,,,
Region_ASEAN,2015,,,,,,,-440.586,168.376,-162.232,-48.6695,1494.23,108.505,-0.35,,LNLGOGIS,,,,,,,,,,,,,,,1472.17,426.644,869.352,426.644,2363.58,412.616,0.56
Region_ASEAN,2016,1563.45,801.319,925.275,801.319,2501.96,793.117,-475.94,97.6666,-162.232,-48.6695,1576.68,114.352,-0.41,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2016,,,,,,,-475.94,97.6666,-162.232,-48.6695,1576.68,114.352,-0.41,,LNLG,1365.94,679.378,727.773,679.378,2304.45,669.685,0.48,,,,,,,,,,,,,,
Region_ASEAN,2016,,,,,,,-475.94,97.6666,-162.232,-48.6695,1576.68,114.352,-0.41,,LNLGIS,,,,,,,,1731.43,665.53,1093.26,665.53,2669.94,655.632,0.5,,,,,,,
Region_ASEAN,2016,,,,,,,-475.94,97.6666,-162.232,-48.6695,1576.68,114.352,-0.41,,LNLGOGIS,,,,,,,,,,,,,,,1230.12,721.052,591.948,721.052,2168.63,711.926,0.56
Region_ASEAN,2017,793.061,862.801,114.927,862.801,1666.48,855.149,-515.903,17.7418,-162.232,-48.6695,1551.55,114.654,-0.05,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2017,,,,,,,-515.903,17.7418,-162.232,-48.6695,1551.55,114.654,-0.05,,LNLG,729.148,636.571,51.0131,636.571,1602.56,626.161,0.48,,,,,,,,,,,,,,
Region_ASEAN,2017,,,,,,,-515.903,17.7418,-162.232,-48.6695,1551.55,114.654,-0.05,,LNLGIS,,,,,,,,666.698,527.44,-11.4367,527.44,1540.11,514.828,0.5,,,,,,,
Region_ASEAN,2017,,,,,,,-515.903,17.7418,-162.232,-48.6695,1551.55,114.654,-0.05,,LNLGOGIS,,,,,,,,,,,,,,,-188.455,901.631,-866.59,901.631,684.961,894.311,0.56
Region_ASEAN,2018,266.646,544.174,-377.519,544.174,1297.84,531.959,-481.933,85.6822,-162.232,-48.6695,1675.36,114.654,0.68,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2018,,,,,,,-481.933,85.6822,-162.232,-48.6695,1675.36,114.654,0.68,,LNLG,888.324,886.848,244.16,886.848,1919.52,879.406,0.48,,,,,,,,,,,,,,
Region_ASEAN,2018,,,,,,,-481.933,85.6822,-162.232,-48.6695,1675.36,114.654,0.68,,LNLGIS,,,,,,,,519.64,444.473,-124.524,444.473,1550.84,429.431,0.5,,,,,,,
Region_ASEAN,2018,,,,,,,-481.933,85.6822,-162.232,-48.6695,1675.36,114.654,0.68,,LNLGOGIS,,,,,,,,,,,,,,,331.385,539.963,-312.78,539.963,1362.58,527.65,0.56
Region_ASEAN,2019,1599.34,666.173,998.648,666.173,2756.99,657.277,-438.459,172.629,-162.232,-48.6695,1758.34,108.505,-1.07,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2019,,,,,,,-438.459,172.629,-162.232,-48.6695,1758.34,108.505,-1.07,,LNLG,1068.93,343.766,468.238,343.766,2226.58,326.193,0.48,,,,,,,,,,,,,,
Region_ASEAN,2019,,,,,,,-438.459,172.629,-162.232,-48.6695,1758.34,108.505,-1.07,,LNLGIS,,,,,,,,1271.66,347.374,670.964,347.374,2429.3,329.993,0.5,,,,,,,
Region_ASEAN,2019,,,,,,,-438.459,172.629,-162.232,-48.6695,1758.34,108.505,-1.07,,LNLGOGIS,,,,,,,,,,,,,,,562.276,606.328,-38.4152,606.328,1719.92,596.541,0.56
Region_ASEAN,2020,1749.42,728.172,1116.62,728.172,2743.6,720.043,-470.564,108.419,-162.232,-48.6695,1626.98,108.505,-0.73,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,2020,,,,,,,-470.564,108.419,-162.232,-48.6695,1626.98,108.505,-0.73,,LNLG,1115.4,511.099,482.599,511.099,2109.58,499.449,0.48,,,,,,,,,,,,,,
Region_ASEAN,2020,,,,,,,-470.564,108.419,-162.232,-48.6695,1626.98,108.505,-0.73,,LNLGIS,,,,,,,,1318.63,416.055,685.832,416.055,2312.81,401.657,0.5,,,,,,,
Region_ASEAN,2020,,,,,,,-470.564,108.419,-162.232,-48.6695,1626.98,108.505,-0.73,,LNLGOGIS,,,,,,,,,,,,,,,500.402,577.253,-132.394,577.253,1494.59,566.963,0.56
Region_ASEAN,mean,1345.76,723.77,712.968,713.946,2326.83,705.181,-470.564,108.419,-162.232,-48.6695,1613.86,111.529,-0.57,0.25,IS,,,,,,,,,,,,,,,,,,,,,
Region_ASEAN,mean,,,,,,,-470.564,108.419,-162.232,-48.6695,1613.86,111.529,-0.57,,LNLG,1106.32,648.088,473.52,637.099,2087.38,627.261,0.48,,,,,,,,,,,,,,
Region_ASEAN,mean,,,,,,,-470.564,108.419,-162.232,-48.6695,1613.86,111.529,-0.57,,LNLGIS,,,,,,,,1122.63,448.156,489.839,432.112,2103.7,417.471,0.5,,,,,,,
Region_ASEAN,mean,,,,,,,-470.564,108.419,-162.232,-48.6695,1613.86,111.529,-0.57,,LNLGOGIS,,,,,,,,,,,,,,,683.814,474.73,51.0179,459.614,1664.88,445.877,0.56
Region_AU,2015,559.573,2246.41,342.097,2246.41,1691.61,2244.4,-350.003,73.039,132.527,39.758,1349.51,95.0908,1.61,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2015,,,,,,,-350.003,73.039,132.527,39.758,1349.51,95.0908,1.61,,LNLG,4282.34,999.163,4064.87,999.163,5414.38,994.628,0.51,,,,,,,,,,,,,,
Region_AU,2015,,,,,,,-350.003,73.039,132.527,39.758,1349.51,95.0908,1.61,,LNLGIS,,,,,,,,3045.57,1019.68,2828.1,1019.68,4177.61,1015.24,0.5,,,,,,,
Region_AU,2015,,,,,,,-350.003,73.039,132.527,39.758,1349.51,95.0908,1.61,,LNLGOGIS,,,,,,,,,,,,,,,3273.07,1726.03,3055.59,1726.03,4405.1,1723.41,0.53
Region_AU,2016,3372.88,2040.93,3128.08,2040.93,4516.78,2038.6,-377.327,18.3909,132.527,39.758,1388.71,97.484,1.55,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2016,,,,,,,-377.327,18.3909,132.527,39.758,1388.71,97.484,1.55,,LNLG,5426.07,1307.54,5181.27,1307.54,6569.97,1303.9,0.51,,,,,,,,,,,,,,
Region_AU,2016,,,,,,,-377.327,18.3909,132.527,39.758,1388.71,97.484,1.55,,LNLGIS,,,,,,,,4500.37,1200.28,4255.57,1200.28,5644.27,1196.31,0.5,,,,,,,
Region_AU,2016,,,,,,,-377.327,18.3909,132.527,39.758,1388.71,97.484,1.55,,LNLGOGIS,,,,,,,,,,,,,,,3926.1,1963.91,3681.3,1963.91,5070.0,1961.49,0.53
Region_AU,2017,-2.78745,1932.35,-248.721,1932.35,1187.1,1929.67,-378.46,16.1245,132.527,39.758,1435.82,101.687,2.37,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2017,,,,,,,-378.46,16.1245,132.527,39.758,1435.82,101.687,2.37,,LNLG,2800.29,1084.95,2554.36,1084.95,3990.18,1080.17,0.51,,,,,,,,,,,,,,
Region_AU,2017,,,,,,,-378.46,16.1245,132.527,39.758,1435.82,101.687,2.37,,LNLGIS,,,,,,,,2420.25,607.698,2174.31,607.698,3610.13,599.129,0.5,,,,,,,
Region_AU,2017,,,,,,,-378.46,16.1245,132.527,39.758,1435.82,101.687,2.37,,LNLGOGIS,,,,,,,,,,,,,,,1864.8,792.085,1618.87,792.085,3054.68,785.531,0.53
Region_AU,2018,-381.747,1915.08,-633.235,1915.08,836.795,1912.38,-384.015,5.01408,132.527,39.758,1470.03,101.687,1.14,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2018,,,,,,,-384.015,5.01408,132.527,39.758,1470.03,101.687,1.14,,LNLG,2267.88,840.846,2016.39,840.846,3486.42,834.675,0.51,,,,,,,,,,,,,,
Region_AU,2018,,,,,,,-384.015,5.01408,132.527,39.758,1470.03,101.687,1.14,,LNLGIS,,,,,,,,1844.05,1297.16,1592.56,1297.16,3062.59,1293.17,0.5,,,,,,,
Region_AU,2018,,,,,,,-384.015,5.01408,132.527,39.758,1470.03,101.687,1.14,,LNLGOGIS,,,,,,,,,,,,,,,1155.71,1395.46,904.225,1395.46,2374.26,1391.75,0.53
Region_AU,2019,1584.26,1802.41,1334.9,1802.41,2828.63,1799.9,-381.887,9.27153,132.527,39.758,1493.73,95.0908,1.04,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2019,,,,,,,-381.887,9.27153,132.527,39.758,1493.73,95.0908,1.04,,LNLG,3546.12,1441.3,3296.76,1441.3,4790.5,1438.16,0.51,,,,,,,,,,,,,,
Region_AU,2019,,,,,,,-381.887,9.27153,132.527,39.758,1493.73,95.0908,1.04,,LNLGIS,,,,,,,,3159.11,1407.24,2909.75,1407.24,4403.49,1404.02,0.5,,,,,,,
Region_AU,2019,,,,,,,-381.887,9.27153,132.527,39.758,1493.73,95.0908,1.04,,LNLGOGIS,,,,,,,,,,,,,,,2034.87,714.437,1785.51,714.437,3279.24,708.081,0.53
Region_AU,2020,1091.28,1628.44,849.466,1628.44,2229.22,1625.66,-374.338,24.368,132.527,39.758,1379.76,95.0908,0.28,0.13,IS,,,,,,,,,,,,,,,,,,,,,
Region_AU,2020,,,,,,,-374.338,24.368,132.527,39.758,1379.76,95.0908,0.28,,LNLG,1576.36,1203.38,1334.55,1203.38,2714.31,1199.62,0.51,,,,,,,,,,,,,,
